vid_dir,text_dir,vid_output_dir
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00049/00118.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00049/00118_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00049/00118_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00052/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00052/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00052/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00060/00307.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00060/00307_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00060/00307_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00062/00278.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00062/00278_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00062/00278_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00087/00002.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00087/00002_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00087/00002_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00088/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00088/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00088/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00169/00021.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00169/00021_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00169/00021_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00179/00143.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00179/00143_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00179/00143_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00184/00241.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00184/00241_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00184/00241_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00243/00037.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00243/00037_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00243/00037_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00264/00257.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00264/00257_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00264/00257_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00345/00243.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00345/00243_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00345/00243_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00529/00409.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00529/00409_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00529/00409_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00696/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00696/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00696/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00708/00043.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00708/00043_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00708/00043_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00775/00092.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00775/00092_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00775/00092_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00777/00160.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00777/00160_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00777/00160_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00943/00304.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00943/00304_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00943/00304_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00945/00107.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00945/00107_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00945/00107_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00971/00253.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00971/00253_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00971/00253_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01035/00012.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01035/00012_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01035/00012_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01042/00154.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01042/00154_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01042/00154_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01044/00336.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01044/00336_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01044/00336_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01048/00160.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01048/00160_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01048/00160_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01096/00037.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01096/00037_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01096/00037_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01105/00083.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01105/00083_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01105/00083_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01124/00063.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01124/00063_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01124/00063_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01163/00195.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01163/00195_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01163/00195_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01168/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01168/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01168/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01172/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01172/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01172/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01175/00025.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01175/00025_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01175/00025_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01182/00167.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01182/00167_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01182/00167_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01192/00217.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01192/00217_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01192/00217_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01201/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01201/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01201/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01210/00283.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01210/00283_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01210/00283_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01211/00023.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01211/00023_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01211/00023_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01239/00280.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01239/00280_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01239/00280_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03525/00048.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03525/00048_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03525/00048_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03668/00143.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03668/00143_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03668/00143_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03678/00078.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03678/00078_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03678/00078_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03757/00149.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03757/00149_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03757/00149_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04034/00009.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04034/00009_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04034/00009_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04073/00021.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04073/00021_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04073/00021_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04216/00470.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04216/00470_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04216/00470_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04219/00130.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04219/00130_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04219/00130_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04221/00053.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04221/00053_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04221/00053_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00025/00025.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00025/00025_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00025/00025_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00097/00162.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00097/00162_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00097/00162_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00098/00004.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00098/00004_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00098/00004_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00100/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00100/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00100/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00145/00043.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00145/00043_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00145/00043_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00180/00206.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00180/00206_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00180/00206_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00190/00072.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00190/00072_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00190/00072_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00231/00037.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00231/00037_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00231/00037_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00261/00048.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00261/00048_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00261/00048_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00272/00195.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00272/00195_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00272/00195_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00291/00052.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00291/00052_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00291/00052_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00381/00030.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00381/00030_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00381/00030_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00383/00171.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00383/00171_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00383/00171_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00385/00439.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00385/00439_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00385/00439_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00398/00016.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00398/00016_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00398/00016_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00418/00052.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00418/00052_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00418/00052_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00428/00017.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00428/00017_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00428/00017_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00431/00039.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00431/00039_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00431/00039_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00458/00072.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00458/00072_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00458/00072_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00462/00143.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00462/00143_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00462/00143_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00555/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00555/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00555/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00575/00092.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00575/00092_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00575/00092_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00616/00305.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00616/00305_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00616/00305_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00618/00195.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00618/00195_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00618/00195_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00680/00110.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00680/00110_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00680/00110_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00752/00340.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00752/00340_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00752/00340_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00835/00195.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00835/00195_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00835/00195_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00841/00078.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00841/00078_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00841/00078_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00842/00043.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00842/00043_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00842/00043_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00848/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00848/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00848/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01004/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01004/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01004/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01005/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01005/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01005/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01075/00160.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01075/00160_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01075/00160_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01091/00236.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01091/00236_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01091/00236_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01216/00025.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01216/00025_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01216/00025_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01217/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01217/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01217/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01223/00255.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01223/00255_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01223/00255_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01225/00300.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01225/00300_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01225/00300_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01227/00052.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01227/00052_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01227/00052_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01231/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01231/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01231/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01238/00037.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01238/00037_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01238/00037_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01245/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01245/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01245/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01248/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01248/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01248/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id02464/00002.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id02464/00002_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id02464/00002_fake_new.mp4
